class,cap-shape,cap-surface,cap-color,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,population,habitat
p,f,y,y,f,c,b,h,e,k,k,b,n,p,w,o,l,v,g
p,x,y,y,f,c,b,h,e,k,k,n,b,p,w,o,l,y,g
p,x,y,y,f,c,b,p,e,k,k,b,n,p,w,o,l,v,p
p,f,y,g,f,c,b,p,e,k,k,p,n,p,w,o,l,y,p
p,f,f,y,f,c,b,h,e,k,k,b,b,p,w,o,l,y,p
p,f,f,g,f,c,b,h,e,k,k,b,b,p,w,o,l,v,p
e,f,y,n,f,c,b,p,t,s,s,w,p,p,w,o,p,y,d
p,x,y,y,f,c,b,h,e,k,k,b,p,p,w,o,l,v,d
p,x,y,g,f,c,b,g,e,k,k,n,n,p,w,o,l,v,p
p,f,y,g,f,c,b,h,e,k,k,b,p,p,w,o,l,v,g
p,f,y,g,f,c,b,g,e,k,k,p,b,p,w,o,l,v,g
p,x,y,y,f,c,b,g,e,k,k,b,p,p,w,o,l,y,d
p,f,f,g,f,c,b,g,e,k,k,n,b,p,w,o,l,v,p
p,x,y,g,f,c,b,p,e,k,k,p,p,p,w,o,l,v,d
p,x,y,y,f,c,b,p,e,k,k,b,n,p,w,o,l,v,d
p,x,f,y,f,c,b,h,e,k,k,n,n,p,w,o,l,y,d
p,f,f,y,f,c,b,g,e,k,k,p,n,p,w,o,l,y,d
e,f,f,c,f,w,n,w,e,s,f,w,n,p,w,o,e,v,l
p,f,y,g,f,c,b,h,e,k,k,p,b,p,w,o,l,v,g
p,x,y,g,f,c,b,p,e,k,k,p,n,p,w,o,l,y,p
p,f,f,y,f,c,n,w,e,k,y,w,y,p,w,o,e,v,d
p,f,f,y,f,c,b,h,e,k,k,p,b,p,w,o,l,y,p
p,x,s,g,f,c,b,p,t,f,s,w,w,p,w,o,p,v,g
e,f,s,n,f,c,b,e,e,s,s,w,w,p,w,t,e,c,w
p,x,y,n,f,c,n,b,t,s,k,p,p,p,w,o,e,v,p
p,x,s,g,f,w,n,u,e,s,s,w,w,p,w,o,p,v,d
p,x,f,y,f,c,b,g,e,k,k,n,n,p,w,o,l,y,d
p,f,y,g,f,c,b,h,e,k,k,b,n,p,w,o,l,v,g
p,f,y,g,f,c,b,g,e,k,k,p,b,p,w,o,l,y,d
p,x,y,y,f,c,b,p,e,k,k,n,b,p,w,o,l,v,g
p,x,y,y,f,c,b,p,e,k,k,b,b,p,w,o,l,v,g
p,x,y,g,f,c,b,p,e,k,k,b,b,p,w,o,l,y,d
p,f,y,g,f,c,b,g,e,k,k,p,p,p,w,o,l,y,d
p,f,y,g,f,c,b,h,e,k,k,b,n,p,w,o,l,y,g
p,f,f,y,f,c,b,g,e,k,k,p,n,p,w,o,l,y,g
p,x,f,y,f,c,b,p,e,k,k,b,b,p,w,o,l,v,d
p,f,f,y,f,c,b,p,e,k,k,b,n,p,w,o,l,v,p
p,f,f,g,f,c,b,p,e,k,k,p,b,p,w,o,l,y,p
p,f,f,y,f,c,b,h,e,k,k,b,p,p,w,o,l,y,p
p,f,y,y,f,c,b,h,e,k,k,n,n,p,w,o,l,y,d
p,f,f,y,f,c,b,h,e,k,k,n,n,p,w,o,l,v,p
p,f,f,y,f,c,b,h,e,k,k,b,p,p,w,o,l,v,d
p,x,y,g,f,c,b,h,e,k,k,b,p,p,w,o,l,v,g
p,x,y,g,f,c,b,p,e,k,k,b,b,p,w,o,l,v,g
p,x,y,g,f,c,b,g,e,k,k,b,n,p,w,o,l,v,d
e,x,s,b,f,c,b,w,e,s,s,e,w,p,w,t,e,c,w
p,f,f,g,f,c,b,g,e,k,k,p,n,p,w,o,l,v,d
p,x,f,y,f,c,b,g,e,k,k,p,b,p,w,o,l,v,d
p,x,y,n,f,c,n,b,t,s,s,p,p,p,w,o,e,v,l
p,x,y,g,f,c,b,g,e,k,k,b,b,p,w,o,l,y,d
p,f,y,g,f,c,b,h,e,k,k,n,b,p,w,o,l,v,p
p,f,y,g,f,c,b,p,e,k,k,p,n,p,w,o,l,y,d
p,f,f,y,f,c,b,g,e,k,k,b,p,p,w,o,l,y,g
p,x,y,y,f,c,b,g,e,k,k,n,n,p,w,o,l,v,d
p,x,f,y,f,c,b,h,e,k,k,p,b,p,w,o,l,v,g
p,f,f,g,f,c,b,h,e,k,k,n,n,p,w,o,l,y,p
p,x,y,g,f,c,b,g,e,k,k,n,p,p,w,o,l,v,p
p,f,f,y,f,c,b,h,e,k,k,b,b,p,w,o,l,y,g
p,x,f,y,f,c,b,p,e,k,k,n,p,p,w,o,l,y,g
e,x,y,u,f,c,n,h,e,s,f,w,w,p,w,o,f,v,d
e,f,y,b,f,c,b,e,e,s,s,e,e,p,w,t,e,c,w
p,f,y,y,f,c,b,h,e,k,k,b,p,p,w,o,l,y,d
p,x,y,y,f,c,b,g,e,k,k,n,p,p,w,o,l,y,p
p,x,y,g,f,c,b,g,e,k,k,p,b,p,w,o,l,v,g
p,f,f,g,f,c,b,p,e,k,k,p,n,p,w,o,l,y,d
p,f,y,g,f,c,b,h,e,k,k,n,n,p,w,o,l,v,g
p,f,f,g,f,c,b,h,e,k,k,b,b,p,w,o,l,y,g
p,f,y,g,f,c,b,p,e,k,k,n,n,p,w,o,l,v,g
p,x,f,y,f,c,b,g,e,k,k,p,n,p,w,o,l,y,g
p,f,f,y,f,c,b,h,e,k,k,p,p,p,w,o,l,v,d
p,f,f,g,f,c,b,p,e,k,k,p,p,p,w,o,l,v,d
p,f,y,y,f,c,b,h,e,k,k,n,b,p,w,o,l,v,g
p,f,y,y,f,c,b,h,e,k,k,n,p,p,w,o,l,y,g
p,f,f,g,f,c,b,h,e,k,k,n,p,p,w,o,l,v,g
p,f,s,b,f,c,b,w,t,s,f,w,w,p,w,o,p,v,g
p,f,s,w,f,c,b,g,e,s,s,w,w,p,w,t,p,v,m
p,x,y,y,f,c,b,p,e,k,k,p,n,p,w,o,l,y,p
p,f,f,y,f,c,b,p,e,k,k,b,b,p,w,o,l,v,p
p,f,y,g,f,c,b,g,e,k,k,p,p,p,w,o,l,v,g
p,x,y,y,f,c,b,h,e,k,k,n,p,p,w,o,l,v,d
p,x,f,y,f,c,b,g,e,k,k,p,n,p,w,o,l,v,p
p,x,f,y,f,c,b,g,e,k,k,p,b,p,w,o,l,y,d
e,f,f,g,f,c,b,u,t,s,s,g,g,p,w,o,p,v,d
e,x,y,u,f,c,n,u,e,s,f,w,w,p,w,o,f,v,d
p,x,y,g,f,c,b,h,e,k,k,p,p,p,w,o,l,y,d
p,f,f,y,f,c,b,p,e,k,k,n,b,p,w,o,l,v,g
p,x,y,y,f,c,b,p,e,k,k,n,b,p,w,o,l,v,d
p,f,y,g,f,c,b,p,e,k,k,n,p,p,w,o,l,v,d
p,x,y,y,f,c,b,h,e,k,k,n,p,p,w,o,l,y,p
p,x,f,y,f,c,b,p,e,k,k,b,p,p,w,o,l,v,d
p,x,y,y,f,c,b,g,e,k,k,b,n,p,w,o,l,y,p
p,f,f,y,f,c,b,h,e,k,k,n,n,p,w,o,l,v,g
p,x,y,g,f,c,b,g,e,k,k,p,n,p,w,o,l,y,p
p,f,y,g,f,c,b,p,e,k,k,n,n,p,w,o,l,y,g
p,f,y,g,f,c,b,g,e,k,k,p,n,p,w,o,l,v,p
p,x,f,y,f,c,b,g,e,k,k,p,p,p,w,o,l,y,p
e,f,f,e,f,c,b,w,t,s,s,w,g,p,w,o,p,v,d
p,x,y,y,f,c,b,h,e,k,k,p,p,p,w,o,l,y,d
p,f,f,g,f,c,b,g,e,k,k,n,b,p,w,o,l,v,d
p,x,y,g,f,c,b,g,e,k,k,b,n,p,w,o,l,y,p
p,f,y,g,f,c,b,g,e,k,k,b,p,p,w,o,l,v,p
p,f,f,g,f,c,b,p,e,k,k,b,n,p,w,o,l,y,p
p,f,f,g,f,c,b,p,e,k,k,n,b,p,w,o,l,y,d
p,f,f,g,f,c,b,p,e,k,k,n,p,p,w,o,l,v,g
p,f,y,g,f,c,b,h,e,k,k,p,n,p,w,o,l,y,d
p,f,f,y,f,c,b,h,e,k,k,p,b,p,w,o,l,v,d
p,x,f,y,f,c,b,h,e,k,k,p,p,p,w,o,l,y,d
p,x,y,g,f,c,b,p,e,k,k,n,n,p,w,o,l,v,p
p,x,y,g,f,c,b,p,e,k,k,b,n,p,w,o,l,y,p
p,x,f,w,f,c,n,g,e,s,s,w,w,p,w,o,p,v,d
p,f,f,g,f,c,b,p,e,k,k,b,p,p,w,o,l,y,d
p,x,f,y,f,c,b,h,e,k,k,p,p,p,w,o,l,v,p
p,f,y,g,f,c,b,p,e,k,k,p,p,p,w,o,l,v,d
p,x,f,y,f,c,b,p,e,k,k,p,n,p,w,o,l,v,g
p,f,y,g,f,c,b,h,e,k,k,p,n,p,w,o,l,v,d
p,f,y,g,f,c,b,g,e,k,k,n,b,p,w,o,l,v,d
p,f,f,y,f,c,b,g,e,k,k,b,n,p,w,o,l,y,p
p,x,y,g,f,c,b,g,e,k,k,b,p,p,w,o,l,v,g
p,f,y,y,f,c,b,p,e,k,k,n,b,p,w,o,l,v,g
p,f,f,y,f,c,b,h,e,k,k,n,p,p,w,o,l,y,p
p,x,f,y,f,c,b,h,e,k,k,b,p,p,w,o,l,v,d
p,f,f,y,f,c,b,g,e,k,k,n,b,p,w,o,l,v,g
p,x,y,y,f,c,b,p,e,k,k,b,n,p,w,o,l,y,p
p,f,f,y,f,c,b,g,e,k,k,b,b,p,w,o,l,y,d
p,x,f,y,f,c,b,p,e,k,k,b,b,p,w,o,l,v,g
p,f,y,g,f,c,b,h,e,k,k,n,n,p,w,o,l,y,d
p,f,f,g,f,c,b,p,e,k,k,p,b,p,w,o,l,y,d
p,f,f,y,f,c,b,g,e,k,k,p,n,p,w,o,l,v,g
p,f,f,g,f,c,b,p,e,k,k,b,b,p,w,o,l,v,d
p,f,f,g,f,c,b,h,e,k,k,p,n,p,w,o,l,y,g
p,f,f,y,f,c,b,g,e,k,k,p,n,p,w,o,l,v,d
p,x,y,y,f,c,b,g,e,k,k,p,p,p,w,o,l,y,d
p,x,y,y,f,c,b,p,e,k,k,b,p,p,w,o,l,v,d
p,f,f,y,f,c,b,h,e,k,k,n,n,p,w,o,l,y,d
p,x,y,y,f,c,b,h,e,k,k,b,b,p,w,o,l,v,d
p,x,y,y,f,c,b,g,e,k,k,b,p,p,w,o,l,v,g
p,x,y,n,f,c,n,b,t,s,s,p,w,p,w,o,e,v,d
e,f,y,b,f,c,b,w,e,s,s,w,w,p,w,t,e,c,w
p,x,f,y,f,c,b,h,e,k,k,b,p,p,w,o,l,v,g
p,x,y,y,f,c,b,h,e,k,k,b,b,p,w,o,l,y,d
p,f,y,g,f,c,b,p,e,k,k,n,b,p,w,o,l,y,d
p,x,y,y,f,c,b,p,e,k,k,n,p,p,w,o,l,y,d
p,f,y,g,f,c,b,p,e,k,k,p,b,p,w,o,l,v,p
p,f,y,g,f,c,b,p,e,k,k,p,b,p,w,o,l,y,d
p,f,f,g,f,c,b,p,e,k,k,p,b,p,w,o,l,v,p
p,x,f,y,f,c,b,p,e,k,k,p,n,p,w,o,l,v,p
p,f,f,y,f,c,b,p,e,k,k,b,n,p,w,o,l,y,g
p,f,f,y,f,c,b,g,e,k,k,p,p,p,w,o,l,y,d
p,f,y,g,f,c,b,h,e,k,k,p,b,p,w,o,l,v,p
p,f,y,g,f,c,b,h,e,k,k,n,b,p,w,o,l,y,g
p,f,f,g,f,c,b,g,e,k,k,n,b,p,w,o,l,y,g
p,f,y,g,f,c,b,g,e,k,k,b,n,p,w,o,l,v,d
p,f,f,g,f,c,b,h,e,k,k,p,b,p,w,o,l,v,d
p,f,y,g,f,c,b,g,e,k,k,p,b,p,w,o,l,v,p
p,x,f,g,f,c,n,u,e,s,s,w,w,p,w,o,p,s,d
p,f,s,b,f,c,b,w,t,f,f,w,w,p,w,o,p,v,g
e,f,f,e,f,c,b,w,t,s,s,g,w,p,w,o,p,v,d
p,x,y,y,f,c,b,g,e,k,k,p,n,p,w,o,l,v,p
p,x,y,g,f,c,b,p,e,k,k,p,n,p,w,o,l,y,d
p,f,y,g,f,c,b,g,e,k,k,n,b,p,w,o,l,v,g
e,f,f,g,f,c,b,u,t,s,s,p,w,p,w,o,p,v,d
p,x,y,y,f,c,b,p,e,k,k,b,p,p,w,o,l,y,d
p,x,y,y,f,c,b,p,e,k,k,p,b,p,w,o,l,v,p
p,f,f,y,f,c,b,p,e,k,k,n,p,p,w,o,l,y,p
p,x,f,y,f,c,b,h,e,k,k,b,p,p,w,o,l,v,p
p,x,f,y,f,c,b,h,e,k,k,b,b,p,w,o,l,y,d
p,x,y,g,f,c,b,h,e,k,k,n,p,p,w,o,l,v,g
p,f,s,w,f,c,b,w,t,s,f,w,w,p,w,o,p,s,u
p,x,y,g,f,c,b,p,e,k,k,p,n,p,w,o,l,v,d
p,x,f,y,f,c,b,g,e,k,k,b,n,p,w,o,l,v,g
p,f,y,g,f,c,b,g,e,k,k,p,p,p,w,o,l,y,p
p,x,y,g,f,c,b,p,e,k,k,p,p,p,w,o,l,v,p
p,x,f,y,f,c,b,p,e,k,k,n,b,p,w,o,l,v,d
e,f,y,u,f,c,n,h,e,s,f,w,w,p,w,o,f,v,d
p,f,f,y,f,c,b,h,e,k,k,b,b,p,w,o,l,y,d
p,f,y,g,f,c,b,p,e,k,k,b,b,p,w,o,l,v,g
p,x,y,y,f,c,b,h,e,k,k,b,p,p,w,o,l,y,g
p,f,f,g,f,c,b,g,e,k,k,b,n,p,w,o,l,y,g
e,f,y,n,f,c,b,n,t,s,s,p,p,p,w,o,p,y,d
p,x,f,y,f,c,b,h,e,k,k,p,n,p,w,o,l,v,p
p,f,f,g,f,c,b,h,e,k,k,n,p,p,w,o,l,y,d
p,x,y,g,f,c,b,h,e,k,k,n,b,p,w,o,l,y,p
p,f,f,y,f,c,b,p,e,k,k,n,n,p,w,o,l,y,g
p,x,f,y,f,c,b,h,e,k,k,b,b,p,w,o,l,v,d
p,x,y,y,f,c,b,g,e,k,k,b,n,p,w,o,l,v,p
p,x,f,y,f,c,b,g,e,k,k,b,n,p,w,o,l,v,p
p,f,y,g,f,c,b,g,e,k,k,n,p,p,w,o,l,v,g
p,x,s,w,f,c,b,h,t,f,f,w,w,p,w,o,p,s,u
e,f,y,e,f,c,b,w,e,s,s,w,w,p,w,t,e,c,w
e,x,y,u,f,c,n,w,e,s,f,w,w,p,w,o,f,y,d
p,x,y,y,f,c,b,p,e,k,k,b,n,p,w,o,l,v,g
p,x,y,g,f,c,b,p,e,k,k,n,p,p,w,o,l,y,d
p,x,f,y,f,c,b,p,e,k,k,p,p,p,w,o,l,y,p
p,f,f,g,f,c,b,h,e,k,k,p,n,p,w,o,l,y,d
p,x,y,g,f,c,b,g,e,k,k,p,b,p,w,o,l,y,p
p,f,f,g,f,c,b,h,e,k,k,b,n,p,w,o,l,y,g
p,f,f,y,f,c,b,p,e,k,k,p,n,p,w,o,l,y,g
p,x,y,g,f,c,b,h,e,k,k,p,p,p,w,o,l,y,p
p,f,y,g,f,c,b,g,e,k,k,n,b,p,w,o,l,y,p
e,f,s,p,f,c,b,w,e,s,s,w,e,p,w,t,e,c,w
p,f,f,g,f,c,b,h,e,k,k,p,n,p,w,o,l,y,p
p,x,y,y,f,c,b,g,e,k,k,b,p,p,w,o,l,y,p
p,x,y,g,f,c,b,g,e,k,k,n,b,p,w,o,l,y,p
p,f,f,y,f,c,b,g,e,k,k,b,n,p,w,o,l,v,g
p,x,f,y,f,c,b,p,e,k,k,p,n,p,w,o,l,y,d
p,f,y,g,f,c,b,g,e,k,k,n,b,p,w,o,l,y,d
p,f,y,y,f,c,b,g,e,k,k,n,p,p,w,o,l,y,p
p,x,y,g,f,c,b,p,e,k,k,b,p,p,w,o,l,y,g
p,x,y,g,f,c,b,g,e,k,k,b,n,p,w,o,l,y,d
p,f,f,y,f,c,b,g,e,k,k,n,p,p,w,o,l,y,p
p,f,f,g,f,c,b,p,e,k,k,b,n,p,w,o,l,y,d
p,x,y,g,f,c,b,h,e,k,k,b,n,p,w,o,l,y,p
p,f,f,y,f,c,b,p,e,k,k,p,p,p,w,o,l,v,p
p,f,y,g,f,c,b,h,e,k,k,n,p,p,w,o,l,v,d
p,x,y,g,f,c,b,p,e,k,k,n,p,p,w,o,l,y,g
p,f,f,g,f,c,b,h,e,k,k,b,b,p,w,o,l,v,d
p,x,y,g,f,c,b,h,e,k,k,n,p,p,w,o,l,y,g
p,f,f,g,f,c,b,p,e,k,k,p,n,p,w,o,l,v,d
p,x,y,y,f,c,b,g,e,k,k,b,b,p,w,o,l,y,p
p,x,f,y,f,c,b,p,e,k,k,p,p,p,w,o,l,y,g
p,x,y,g,f,c,b,h,e,k,k,b,p,p,w,o,l,v,p
p,f,f,y,f,c,b,h,e,k,k,n,p,p,w,o,l,v,p
e,f,y,n,f,c,b,n,t,s,s,w,g,p,w,o,p,y,d
p,f,f,g,f,c,b,h,e,k,k,p,b,p,w,o,l,y,d
p,x,y,y,f,c,b,h,e,k,k,n,n,p,w,o,l,y,p
p,x,s,g,f,c,b,h,t,f,f,w,w,p,w,o,p,s,g
p,f,y,y,f,c,b,h,e,k,k,n,n,p,w,o,l,v,p
p,x,y,y,f,c,b,p,e,k,k,n,p,p,w,o,l,v,p
p,x,f,w,f,c,n,g,e,s,s,w,w,p,w,o,p,s,d
p,x,f,y,f,c,b,g,e,k,k,n,p,p,w,o,l,y,d
p,f,s,b,f,c,b,h,t,f,s,w,w,p,w,o,p,s,u
p,x,y,y,f,c,b,h,e,k,k,p,b,p,w,o,l,y,g
p,x,y,g,f,c,b,h,e,k,k,n,p,p,w,o,l,y,d
p,f,f,y,f,c,b,g,e,k,k,b,b,p,w,o,l,y,g
p,f,s,p,f,c,b,w,e,s,s,w,w,p,w,t,p,v,g
p,f,s,b,f,c,b,p,t,f,f,w,w,p,w,o,p,v,u
p,x,y,g,f,c,b,g,e,k,k,b,b,p,w,o,l,v,g
p,x,y,g,f,c,b,h,e,k,k,p,b,p,w,o,l,y,g
p,x,y,g,f,c,b,p,e,k,k,b,p,p,w,o,l,v,g
p,f,f,g,f,c,b,g,e,k,k,p,n,p,w,o,l,y,p
p,f,f,g,f,c,b,g,e,k,k,p,p,p,w,o,l,v,p
p,x,f,y,f,c,b,h,e,k,k,p,p,p,w,o,l,y,p
p,f,f,y,f,c,b,h,e,k,k,p,n,p,w,o,l,v,p
e,f,y,u,f,c,n,u,e,s,f,w,w,p,w,o,f,v,d
p,x,f,y,f,c,b,g,e,k,k,b,b,p,w,o,l,y,g
e,f,f,e,f,c,b,w,t,s,s,g,w,p,w,o,p,v,d
p,f,f,y,f,c,b,g,e,k,k,n,p,p,w,o,l,y,g
p,x,f,y,f,c,b,g,e,k,k,p,p,p,w,o,l,v,g
p,x,y,n,f,c,n,b,t,k,s,p,p,p,w,o,e,v,l
p,x,y,g,f,c,b,g,e,k,k,b,b,p,w,o,l,y,g
p,x,f,y,f,c,b,p,e,k,k,b,p,p,w,o,l,y,d
p,f,f,g,f,c,b,p,e,k,k,p,p,p,w,o,l,y,g
p,x,y,g,f,c,b,g,e,k,k,b,b,p,w,o,l,v,p
p,x,y,g,f,c,b,h,e,k,k,b,b,p,w,o,l,y,g
p,x,f,y,f,c,b,h,e,k,k,b,p,p,w,o,l,y,d
p,f,f,y,f,c,b,h,e,k,k,n,n,p,w,o,l,y,g
p,f,y,g,f,c,b,g,e,k,k,n,p,p,w,o,l,v,p
p,f,y,g,f,c,b,h,e,k,k,p,b,p,w,o,l,y,g
e,f,y,n,f,c,b,n,t,s,s,p,w,p,w,o,p,y,d
p,x,y,y,f,c,b,g,e,k,k,n,p,p,w,o,l,v,g
e,f,f,e,f,c,b,w,t,s,s,w,w,p,w,o,p,y,d
p,x,f,y,f,c,b,h,e,k,k,b,n,p,w,o,l,y,d
p,x,y,g,f,c,b,h,e,k,k,p,b,p,w,o,l,y,p
p,f,y,g,f,c,b,h,e,k,k,p,n,p,w,o,l,y,p
p,x,f,y,f,c,b,p,e,k,k,p,b,p,w,o,l,y,p
p,f,f,g,f,c,b,h,e,k,k,n,b,p,w,o,l,v,d
p,f,f,g,f,c,b,p,e,k,k,p,b,p,w,o,l,v,d
p,f,y,g,f,c,b,p,e,k,k,n,b,p,w,o,l,y,p
p,f,y,g,f,c,b,g,e,k,k,p,n,p,w,o,l,y,g
p,x,f,y,f,c,b,g,e,k,k,b,p,p,w,o,l,v,d
p,x,y,y,f,c,b,h,e,k,k,p,n,p,w,o,l,y,p
p,f,f,y,f,c,b,g,e,k,k,n,p,p,w,o,l,v,d
p,x,y,g,f,c,b,g,e,k,k,b,p,p,w,o,l,y,d
p,f,f,y,f,c,b,g,e,k,k,p,b,p,w,o,l,y,p
p,f,y,g,f,c,b,g,e,k,k,b,p,p,w,o,l,v,d
p,x,f,p,f,w,n,p,e,s,s,w,w,p,w,o,p,s,d
p,f,f,y,f,c,b,g,e,k,k,p,b,p,w,o,l,v,d
p,x,y,g,f,c,b,h,e,k,k,n,p,p,w,o,l,v,d
p,x,y,y,f,c,b,p,e,k,k,b,p,p,w,o,l,y,g
p,x,y,g,f,c,b,h,e,k,k,p,b,p,w,o,l,v,d
p,f,y,y,f,c,b,h,e,k,k,n,b,p,w,o,l,v,p
p,x,y,g,f,c,b,g,e,k,k,b,p,p,w,o,l,y,p
p,x,f,y,f,c,b,g,e,k,k,p,n,p,w,o,l,v,d
p,f,y,g,f,c,b,g,e,k,k,b,b,p,w,o,l,v,d
p,f,y,g,f,c,b,p,e,k,k,p,b,p,w,o,l,v,g
p,x,y,y,f,c,b,p,e,k,k,p,n,p,w,o,l,y,d
p,f,f,y,f,c,b,h,e,k,k,p,b,p,w,o,l,y,d
p,x,y,g,f,c,b,g,e,k,k,p,n,p,w,o,l,v,d
p,x,y,y,f,c,b,p,e,k,k,b,b,p,w,o,l,y,d
p,x,y,g,f,c,b,g,e,k,k,b,p,p,w,o,l,v,d
p,x,y,g,f,c,b,g,e,k,k,b,p,p,w,o,l,y,g
p,x,f,y,f,c,b,g,e,k,k,n,b,p,w,o,l,v,g
p,x,y,g,f,c,b,p,e,k,k,n,b,p,w,o,l,y,d
p,f,f,g,f,c,b,g,e,k,k,p,b,p,w,o,l,y,p
p,f,f,g,f,c,b,p,e,k,k,b,b,p,w,o,l,v,g
p,x,y,g,f,c,b,h,e,k,k,n,n,p,w,o,l,v,p
p,x,f,y,f,c,b,h,e,k,k,n,p,p,w,o,l,v,d
p,x,y,g,f,c,b,g,e,k,k,p,n,p,w,o,l,y,d
p,f,f,g,f,c,b,p,e,k,k,n,b,p,w,o,l,v,p
p,x,y,y,f,c,b,h,e,k,k,n,p,p,w,o,l,v,p
p,x,f,y,f,c,b,h,e,k,k,p,n,p,w,o,l,v,d
p,f,y,g,f,c,b,p,e,k,k,n,n,p,w,o,l,y,d
p,f,f,g,f,c,b,p,e,k,k,b,p,p,w,o,l,v,p
e,x,s,p,f,c,b,e,e,s,s,w,w,p,w,t,e,c,w
p,f,f,y,f,c,b,p,e,k,k,n,p,p,w,o,l,v,d
p,x,s,p,f,w,n,g,e,s,s,w,w,p,w,o,p,v,d
p,x,f,y,f,c,b,h,e,k,k,p,p,p,w,o,l,y,g
p,f,f,g,f,c,b,g,e,k,k,b,p,p,w,o,l,y,p
p,x,f,y,f,c,b,p,e,k,k,n,b,p,w,o,l,y,g
e,f,f,e,f,c,b,p,t,s,s,p,p,p,w,o,p,y,d
p,x,y,y,f,c,b,g,e,k,k,b,n,p,w,o,l,v,d
p,x,f,y,f,c,b,p,e,k,k,b,p,p,w,o,l,y,g
p,f,y,g,f,c,b,h,e,k,k,n,p,p,w,o,l,v,g
p,f,f,y,f,c,b,p,e,k,k,b,p,p,w,o,l,y,g
e,f,y,n,f,c,b,n,t,s,s,p,w,p,w,o,p,v,d
p,x,y,y,f,c,b,h,e,k,k,b,b,p,w,o,l,y,p
p,f,f,g,f,c,b,h,e,k,k,p,b,p,w,o,l,v,p
p,x,y,y,f,c,b,h,e,k,k,p,n,p,w,o,l,v,p
p,f,f,y,f,c,b,h,e,k,k,p,n,p,w,o,l,y,d
p,f,y,y,f,c,b,h,e,k,k,n,p,p,w,o,l,y,d
p,f,y,g,f,c,b,h,e,k,k,p,p,p,w,o,l,v,g
p,f,f,g,f,c,b,h,e,k,k,b,p,p,w,o,l,v,g
p,x,y,y,f,c,b,p,e,k,k,b,n,p,w,o,l,y,g
p,f,y,g,f,c,b,g,e,k,k,n,n,p,w,o,l,y,p
p,x,y,y,f,c,b,g,e,k,k,n,n,p,w,o,l,y,g
e,f,f,g,f,c,b,u,t,s,s,w,w,p,w,o,p,y,d
p,x,s,g,f,c,b,h,t,f,s,w,w,p,w,o,p,s,g
p,x,y,n,f,c,n,b,t,s,k,p,w,p,w,o,e,v,p
p,f,s,g,f,c,b,p,t,s,f,w,w,p,w,o,p,v,g
p,f,y,g,f,c,b,g,e,k,k,b,n,p,w,o,l,y,g
p,f,y,y,f,c,b,g,e,k,k,p,p,p,w,o,l,v,g
p,f,y,g,f,c,b,p,e,k,k,b,p,p,w,o,l,v,d
e,f,y,e,f,c,b,e,e,s,s,w,e,p,w,t,e,c,w
p,f,y,g,f,c,b,p,e,k,k,n,n,p,w,o,l,v,p
p,x,f,y,f,c,b,h,e,k,k,n,n,p,w,o,l,v,g
p,f,f,g,f,c,b,g,e,k,k,b,b,p,w,o,l,y,d
p,x,y,y,f,c,b,p,e,k,k,p,b,p,w,o,l,y,d
p,f,f,y,f,c,b,p,e,k,k,n,b,p,w,o,l,y,g
e,f,y,n,f,c,b,e,e,s,s,e,e,p,w,t,e,c,w
p,f,y,g,f,c,b,p,e,k,k,p,n,p,w,o,l,v,g
p,k,f,n,f,c,n,w,e,k,y,w,n,p,w,o,e,v,d
p,f,f,g,f,c,b,g,e,k,k,b,p,p,w,o,l,v,d
p,f,f,y,f,c,b,h,e,k,k,n,b,p,w,o,l,v,p
p,x,y,n,f,c,n,b,t,s,k,w,p,p,w,o,e,v,p
p,f,f,g,f,c,b,h,e,k,k,p,p,p,w,o,l,v,d
p,f,f,g,f,c,b,g,e,k,k,b,b,p,w,o,l,y,p
p,f,s,w,f,c,b,w,t,f,f,w,w,p,w,o,p,v,g
p,f,f,y,f,c,b,g,e,k,k,b,n,p,w,o,l,v,d
p,x,y,g,f,c,b,h,e,k,k,p,n,p,w,o,l,y,g
p,x,f,y,f,c,b,h,e,k,k,n,p,p,w,o,l,y,g
e,x,y,e,f,c,b,w,e,s,s,e,e,p,w,t,e,c,w
p,f,y,y,f,c,b,g,e,k,k,n,p,p,w,o,l,v,d
p,b,f,y,f,c,n,w,e,k,y,w,n,p,w,o,e,v,d
p,f,y,y,f,c,b,p,e,k,k,n,n,p,w,o,l,v,d
p,x,s,g,f,c,b,p,t,f,f,w,w,p,w,o,p,s,u
p,f,y,y,f,c,b,h,e,k,k,p,p,p,w,o,l,v,d
p,f,f,y,f,c,b,p,e,k,k,p,b,p,w,o,l,v,g
e,k,y,e,f,c,b,e,e,s,s,w,w,p,w,t,e,c,w
p,f,f,y,f,c,b,p,e,k,k,b,p,p,w,o,l,v,p
p,f,f,y,f,c,b,g,e,k,k,p,n,p,w,o,l,v,p
e,k,y,n,f,w,n,w,e,f,s,w,n,p,w,o,e,v,l
p,x,s,w,f,c,n,p,e,s,s,w,w,p,w,o,p,v,d
p,x,f,y,f,c,b,g,e,k,k,b,n,p,w,o,l,y,g
p,x,f,y,f,c,b,g,e,k,k,n,b,p,w,o,l,v,p
p,x,f,y,f,c,b,g,e,k,k,b,n,p,w,o,l,y,d
